timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1787584789612,2.61411,-1.78897,-2.48359,-0.087771,-0.040790,-0.705444,,,
1787584789612,3.80915,-1.36546,-3.04682,0.635688,-0.163910,-0.589527,,,
1787584789612,5.63842,-0.21146,-1.82562,0.410603,-0.029978,0.347182,,,
1787584789612,4.62718,-0.51482,-2.31774,-0.343364,0.057055,0.897796,,,
1787584789612,4.62718,-0.51482,-2.31774,-0.343364,0.057055,0.897796,,,
1787584789612,2.37365,-0.13525,-5.38108,-0.215681,-0.188027,0.448235,,,
1787584789612,1.93126,1.43696,-5.58833,0.559341,0.641447,0.629307,,,
1787584789612,0.95376,1.56907,-2.20604,0.847052,1.277225,1.172674,,,
1787584789612,0.14672,0.94503,-0.54239,0.938171,0.743789,1.238318,,,
1787584789612,-0.88968,1.12974,-0.14107,1.324670,-0.059969,1.157868,,,
1787584789612,-1.43766,1.69009,0.29317,1.672960,0.094102,1.151313,,,
1787584789612,-1.43766,1.69009,0.29317,1.672960,0.094102,1.151313,,,
1787584789612,-1.44743,1.64589,2.69141,1.520229,0.369701,1.269709,,,
1787584789612,-1.12239,0.98038,3.66898,1.174533,-0.260130,1.149077,,,
1787584789612,-1.75809,0.58620,2.22166,1.073909,-0.496854,0.725595,,,
1787584789612,-1.82627,1.09567,1.08971,1.009997,0.669202,0.352491,,,
1787584789612,-0.52281,1.44031,1.97931,0.839491,0.966993,0.433386,,,
1787584789612,-0.32122,0.91449,2.02241,0.588227,-0.011098,0.370757,,,
1787584789612,-0.32122,0.91449,2.02241,0.588227,-0.011098,0.370757,,,
1787584789612,-0.42015,0.78541,-0.37796,0.566950,-0.823829,0.156432,,,
1787584789612,-0.35848,1.02773,-1.98081,0.589361,-0.135023,0.470757,,,
1787584789612,-1.46252,0.00587,-0.17618,-0.172052,0.513259,0.319130,,,
1787584789612,-1.55603,0.18819,-0.04097,-1.152541,-0.038956,-0.127829,,,
1787584789612,-1.09267,1.34352,-2.98663,-0.998747,0.052046,0.130143,,,
1787584789612,-1.58910,1.41651,-2.19742,-0.135048,0.285704,0.225300,,,
1787584789612,-1.58910,1.41651,-2.19742,-0.135048,0.285704,0.225300,,,
1787584789612,-0.92395,0.49726,1.78787,-0.052288,-0.473492,0.144906,,,
1787584789612,-1.09405,0.38432,2.57560,-0.207022,-1.058715,-0.130447,,,
1787584789612,-1.22663,0.84243,2.11875,-0.361140,-0.528162,-0.384919,,,
1787584789612,-0.69799,0.84350,2.43053,-0.516790,0.213342,-0.422415,,,
1787584789612,-0.09262,-0.07307,3.16590,-0.681232,0.227835,-0.468962,,,
1787584789612,-0.13684,-0.80858,2.12664,-0.650921,-0.158258,-0.686946,,,
1787584789612,-0.13684,-0.80858,2.12664,-0.650921,-0.158258,-0.686946,,,
1787584789612,0.88099,-0.93255,-0.04166,-0.219923,-0.320520,-0.637106,,,
1787584789612,1.46371,-0.98401,-1.25691,0.238316,-0.148786,-0.137103,,,
1787584789612,1.42712,-1.53791,-2.04656,0.563831,-0.231714,0.294366,,,
