timestamp_ms,lat,lon,heading_rad,std_e_m,std_n_m,cov_ee,cov_en,cov_nn
1788572157794,13.25625963165826,77.62461717540869,2.3759215658204607,1.9931614750982152,1.9931614750982152,3.9726926658156927,0.0,3.9726926658156927
1788572157853,13.256259630257707,77.62461716890019,2.37585386682046,1.9929846667161433,1.9929846667161433,3.971987881765656,0.0,3.971987881765656
1788572157912,13.25625962922587,77.62461716280697,2.3758979988204594,1.9928129705161215,1.9928129705161215,3.971303535457288,0.0,3.971303535457288
1788572157971,13.256259628224065,77.62461715675536,2.3759275628204595,1.9926439573326755,1.9926439573326755,3.970629940694426,0.0,3.970629940694426
1788572158030,13.256259626880423,77.62461715042485,2.37595794882046,1.992478040510524,1.992478040510524,3.9699687419166576,0.0,3.9699687419166576
1788572158091,13.256259625472724,77.62461714360407,2.3760306568204603,1.992300813813989,1.992300813813989,3.9692625327238833,0.0,3.9692625327238833
1788572158152,13.25625962445038,77.62461713675971,2.376093971820461,1.9921175048060775,1.9921175048060775,3.9685321529547934,0.0,3.9685321529547934
1788572158212,13.256259623684212,77.62461713012291,2.3760546718204605,1.9919294453642344,1.9919294453642344,3.9677829153090656,0.0,3.9677829153090656
1788572158273,13.256259623245867,77.62461712404247,2.37607250682046,1.9917330658036825,1.9917330658036825,3.967000605415736,0.0,3.967000605415736
1788572158333,13.256259623052715,77.62461711831239,2.3760356068204604,1.991531599493906,1.991531599493906,3.966198111782756,0.0,3.966198111782756
1788572158394,13.256259622699211,77.6246171123391,2.3759976528204607,1.9913181435377345,1.9913181435377345,3.965347948782569,0.0,3.965347948782569
1788572158455,13.25625962223319,77.62461710622331,2.376045046820461,1.991097358312832,1.991097358312832,3.964468690280338,0.0,3.964468690280338
1788572158515,13.256259622155806,77.62461710054632,2.3759883768204606,1.9908715244862183,1.9908715244862183,3.9635694270100785,0.0,3.9635694270100785
1788572158576,13.256259622553737,77.62461709501476,2.3759114008204607,1.990636139337702,1.990636139337702,3.96263223923731,0.0,3.96263223923731
1788572158636,13.2562596230253,77.6246170892231,2.375945000820461,1.9903960187927223,1.9903960187927223,3.9616763116259186,0.0,3.9616763116259186
1788572158697,13.256259622951037,77.62461708287147,2.376012774820462,1.9901432936165595,1.9901432936165595,3.960670329126968,0.0,3.960670329126968
1788572158758,13.256259622622196,77.62461707736863,2.375991363820461,1.9898835890304971,1.9898835890304971,3.9596366978928934,0.0,3.9596366978928934
1788572158818,13.256259622659298,77.62461707316339,2.37596415382046,1.9896201291501212,1.9896201291501212,3.9585882583193457,0.0,3.9585882583193457
1788572158879,13.256259623436073,77.62461706940564,2.37594082782046,1.9893474711376808,1.9893474711376808,3.9575033609218857,0.0,3.9575033609218857
1788572158939,13.2562596242515,77.6246170653304,2.376025517820461,1.989071967784348,1.989071967784348,3.956407293025499,0.0,3.956407293025499
1788572159000,13.25625962443358,77.62461706106505,2.37608760182046,1.9887848880209895,1.9887848880209895,3.955265330820661,0.0,3.955265330820661
1788572159061,13.256259623659693,77.62461705637672,2.376066118820461,1.988492566262968,1.988492566262968,3.954102686083085,0.0,3.954102686083085
1788572159121,13.256259622360526,77.62461705100418,2.376083338820461,1.9881981966190183,1.9881981966190183,3.952932069039116,0.0,3.952932069039116
1788572159182,13.256259622179298,77.62461704655921,2.3760178858204597,1.9878915458097748,1.9878915458097748,3.951712797901976,0.0,3.951712797901976
1788572159242,13.256259623460927,77.62461704394124,2.3759612158204595,1.9875852854204932,1.9875852854204932,3.950495266820063,0.0,3.950495266820063
1788572159303,13.256259625152046,77.62461704152615,2.3760174548204596,1.9872658998170067,1.9872658998170067,3.9492257565754976,0.0,3.9492257565754976
1788572159364,13.25625962591826,77.62461703799038,2.3760607128204594,1.9869396928963732,1.9869396928963732,3.947929343207134,0.0,3.947929343207134
1788572159424,13.256259624922864,77.62461703356244,2.376130042820458,1.9866105565422163,1.9866105565422163,3.946621503364975,0.0,3.946621503364975
1788572159485,13.256259623146445,77.62461702914676,2.376061682820458,1.98626741689672,1.98626741689672,3.9452582514255674,0.0,3.9452582514255674
1788572159545,13.256259622544665,77.6246170258915,2.3760898228204574,1.985924458326022,1.985924458326022,3.943895954177505,0.0,3.943895954177505
1788572159606,13.256259623099266,77.62461702328096,2.376113002820457,1.9855672563282103,1.9855672563282103,3.942477329402736,0.0,3.942477329402736
1788572159667,13.256259623852984,77.62461702069577,2.3760964688204567,1.98520304573799,1.98520304573799,3.941031132807392,0.0,3.941031132807392
1788572159727,13.256259623416168,77.62461701808564,2.3761169288204567,1.9848366596057905,1.9848366596057905,3.939576565315072,0.0,3.939576565315072
1788572159788,13.256259622178574,77.62461701488517,2.376117918820457,1.9844561061710733,1.9844561061710733,3.9380660373196577,0.0,3.9380660373196577
1788572159848,13.256259620930612,77.6246170108484,2.3761445888204573,1.9840771025781443,1.9840771025781443,3.936561948974884,0.0,3.936561948974884
1788572159909,13.256259620529844,77.6246170069241,2.3762342168204578,1.9836843501799672,1.9836843501799672,3.935003601148919,0.0,3.935003601148919
1788572159970,13.256259621152,77.62461700417727,2.376237330820458,1.983286007591229,1.983286007591229,3.933423387907157,0.0,3.933423387907157
1788572160030,13.256259621671484,77.62461700158978,2.3761974908204575,1.9828877155160205,1.9828877155160205,3.9318436923443425,0.0,3.9318436923443425
1788572160091,13.2562596214767,77.62461699819846,2.3762683088204577,1.9824762021191988,1.9824762021191988,3.9302118919689626,0.0,3.9302118919689626
1788572160152,13.256259620588978,77.62461699434672,2.376267774820459,1.9820591117484787,1.9820591117484787,3.928558322465168,0.0,3.928558322465168
